1.982|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=1.982
1.983|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=1.983
1.984|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=1.984
1.S82|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=1.S82
1.S992|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=1.S992
10.10|null|null|null|null|9780201308600|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.10
10.213|null|null|null|null|9780470259610|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.213
10.213|null|null|null|null|9780470481837|RECOMMENDED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.213
10.213|null|null|null|null|9781118139615|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.213
10.213|null|null|null|null|9781118139622|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.213
10.26|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.26
10.27|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.27
10.29|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.29
10.301|null|null|null|null|9780137231638|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.301
10.32|null|null|null|null|9780470481837|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.32
10.32|null|null|null|null|9781118139615|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.32
10.32|null|null|null|null|9781118139622|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.32
10.37|null|null|null|null|9780130473943|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.37
10.426|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.426
10.441|null|null|null|null|9781429234139|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.441
10.450|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.450
10.494|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.494
10.543|null|null|null|null|9780815323051|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.543
10.551|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.551
10.557|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.557
10.569|null|null|null|null|9780471274001|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.569
10.571|null|null|null|null|9780471720188|RECOMMENDED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=10.571
